scaffold;begin;end;window
0,1;590001;597500;2078
0,1;595001;602500;2079
0,1;600001;607500;2080
0,1;605001;612500;2081
0,1;610001;617500;2082
0,1;615001;622500;2083
0,1;620001;627500;2084
0,1;625001;632500;2085
0,1;630001;637500;2086
0,1;635001;642500;2087
0,1;640001;647500;2088
0,1;645001;652500;2089
0,1;650001;657500;2090
0,1;655001;662500;2091
0,1;660001;667500;2092
0,1;665001;672500;2093
0,1;670001;677500;2094
0,1;675001;682500;2095
0,1;680001;687500;2096
0,1;685001;692500;2097
0,1;690001;697500;2098
0,1;695001;702500;2099
0,1;700001;707500;2100
0,1;705001;712500;2101
0,1;710001;717500;2102
0,1;715001;722500;2103
0,1;720001;727500;2104
0,1;725001;732500;2105
0,1;730001;737500;2106
0,1;735001;742500;2107
0,1;740001;747500;2108
0,1;745001;752500;2109
0,1;750001;757500;2110
0,1;755001;762500;2111
0,1;760001;767500;2112
0,1;765001;772500;2113
0,1;770001;777500;2114
0,1;775001;782500;2115
0,1;780001;787500;2116
0,1;785001;792500;2117
0,1;790001;797500;2118
0,1;795001;802500;2119
0,1;800001;807500;2120
0,1;805001;812500;2121
0,1;810001;817500;2122
0,1;815001;822500;2123
0,1;820001;827500;2124
0,1;825001;832500;2125
0,1;830001;837500;2126
0,1;835001;842500;2127
0,1;840001;847500;2128
0,1;845001;852500;2129
0,1;850001;857500;2130
0,1;855001;862500;2131
0,1;860001;867500;2132
0,1;865001;872500;2133
0,1;870001;877500;2134
0,1;875001;882500;2135
0,1;880001;887500;2136
0,1;885001;892500;2137
0,1;890001;897500;2138
0,1;895001;902500;2139
0,1;900001;907500;2140
0,1;905001;912500;2141
0,1;910001;917500;2142
0,1;915001;922500;2143
0,1;920001;927500;2144
0,1;925001;932500;2145
0,1;930001;937500;2146
0,1;935001;942500;2147
0,1;940001;947500;2148
0,1;945001;952500;2149
0,1;950001;957500;2150
0,1;955001;962500;2151
0,1;960001;967500;2152
0,1;965001;972500;2153
0,1;970001;977500;2154
0,1;975001;982500;2155
0,1;980001;987500;2156
0,1;985001;992500;2157
0,1;990001;997500;2158
0,1;995001;1002500;2159
0,1;1000001;1007500;2160
0,1;1005001;1012500;2161
0,1;1010001;1017500;2162
0,1;1015001;1022500;2163
0,1;1020001;1027500;2164
0,1;1025001;1032500;2165
0,1;1030001;1037500;2166
0,1;1035001;1042500;2167
0,1;1040001;1047500;2168
0,1;1045001;1052500;2169
0,1;1050001;1057500;2170
0,1;1055001;1062500;2171
0,1;1060001;1067500;2172
0,1;1065001;1072500;2173
0,1;1070001;1077500;2174
0,1;1075001;1082500;2175
0,1;1080001;1087500;2176
0,1;1085001;1092500;2177
0,1;1090001;1097500;2178
0,1;1095001;1102500;2179
0,1;1100001;1107500;2180
0,1;1105001;1112500;2181
0,1;1110001;1117500;2182
0,1;1115001;1122500;2183
0,1;1120001;1127500;2184
0,1;1125001;1132500;2185
0,1;1130001;1137500;2186
0,1;1135001;1142500;2187
0,1;1140001;1147500;2188
0,1;1145001;1152500;2189
0,1;1150001;1157500;2190
0,1;1155001;1162500;2191
0,1;1160001;1167500;2192
0,1;1165001;1172500;2193
0,1;1170001;1177500;2194
0,1;1175001;1182500;2195
0,1;1180001;1187500;2196
0,1;1185001;1192500;2197
0,1;1190001;1197500;2198
0,1;1195001;1202500;2199
0,1;1200001;1207500;2200
0,1;1205001;1212500;2201
0,1;1210001;1217500;2202
0,1;1215001;1222500;2203
0,1;1220001;1227500;2204
0,1;1225001;1232500;2205
0,1;1230001;1237500;2206
0,1;1235001;1242500;2207
0,1;1240001;1247500;2208
0,1;1245001;1252500;2209
0,1;1250001;1257500;2210
0,1;1255001;1262500;2211
0,1;1;7500;2212
0,1;5001;12500;2213
0,1;10001;17500;2214
0,1;15001;22500;2215
0,1;20001;27500;2216
0,1;25001;32500;2217
0,1;30001;37500;2218
0,1;35001;42500;2219
0,1;40001;47500;2220
0,1;45001;52500;2221
0,1;50001;57500;2222
0,1;55001;62500;2223
0,1;60001;67500;2224
0,1;65001;72500;2225
0,1;70001;77500;2226
0,1;75001;82500;2227
0,1;80001;87500;2228
0,1;85001;92500;2229
0,1;90001;97500;2230
0,1;95001;102500;2231
0,1;100001;107500;2232
0,1;105001;112500;2233
0,1;110001;117500;2234
0,1;115001;122500;2235
0,1;120001;127500;2236
0,1;125001;132500;2237
0,1;130001;137500;2238
0,1;135001;142500;2239
0,1;140001;147500;2240
0,1;145001;152500;2241
0,1;150001;157500;2242
0,1;155001;162500;2243
0,1;160001;167500;2244
0,1;165001;172500;2245
0,1;170001;177500;2246
0,1;175001;182500;2247
0,1;180001;187500;2248
0,1;185001;192500;2249
0,1;190001;197500;2250
0,1;195001;202500;2251
0,1;200001;207500;2252
0,1;205001;212500;2253
0,1;210001;217500;2254
0,1;215001;222500;2255
0,1;220001;227500;2256
0,1;225001;232500;2257
0,1;230001;237500;2258
0,1;235001;242500;2259
0,1;240001;247500;2260
0,1;245001;252500;2261
0,1;250001;257500;2262
0,1;255001;262500;2263
0,1;260001;267500;2264
0,1;265001;272500;2265
0,1;270001;277500;2266
0,1;275001;282500;2267
0,1;280001;287500;2268
0,1;285001;292500;2269
0,1;290001;297500;2270
0,1;295001;302500;2271
0,1;300001;307500;2272
0,1;305001;312500;2273
0,1;310001;317500;2274
0,1;315001;322500;2275
0,1;320001;327500;2276
0,1;325001;332500;2277
0,1;330001;337500;2278
0,1;335001;342500;2279
0,1;340001;347500;2280
0,1;345001;352500;2281
0,1;350001;357500;2282
0,1;355001;362500;2283
0,1;360001;367500;2284
0,1;365001;372500;2285
0,1;370001;377500;2286
0,1;375001;382500;2287
0,1;380001;387500;2288
0,1;385001;392500;2289
0,1;390001;397500;2290
0,1;395001;402500;2291
0,1;400001;407500;2292
0,1;405001;412500;2293
0,1;410001;417500;2294
0,1;415001;422500;2295
0,1;420001;427500;2296
0,1;425001;432500;2297
0,1;430001;437500;2298
0,1;435001;442500;2299
0,1;440001;447500;2300
0,1;445001;452500;2301
0,1;450001;457500;2302
0,1;455001;462500;2303
0,1;460001;467500;2304
0,1;465001;472500;2305
0,1;470001;477500;2306
0,1;475001;482500;2307
0,1;480001;487500;2308
0,1;485001;492500;2309
0,1;490001;497500;2310
0,1;495001;502500;2311
0,1;500001;507500;2312
0,1;505001;512500;2313
0,1;510001;517500;2314
0,1;515001;522500;2315
0,1;520001;527500;2316
0,1;525001;532500;2317
0,1;530001;537500;2318
0,1;535001;542500;2319
0,1;540001;547500;2320
0,1;545001;552500;2321
0,1;550001;557500;2322
0,1;555001;562500;2323
0,1;560001;567500;2324
0,1;565001;572500;2325
0,1;570001;577500;2326
0,1;575001;582500;2327
0,1;580001;587500;2328
0,1;585001;592500;2329
0,1;590001;597500;2330
0,1;595001;602500;2331
0,1;600001;607500;2332
0,1;605001;612500;2333
0,1;610001;617500;2334
0,1;615001;622500;2335
0,1;620001;627500;2336
0,1;625001;632500;2337
0,1;630001;637500;2338
0,1;635001;642500;2339
0,1;640001;647500;2340
0,1;645001;652500;2341
0,1;650001;657500;2342
0,1;655001;662500;2343
0,1;660001;667500;2344
0,1;665001;672500;2345
0,1;670001;677500;2346
0,1;675001;682500;2347
0,1;680001;687500;2348
0,1;685001;692500;2349
0,1;690001;697500;2350
0,1;695001;702500;2351
0,1;700001;707500;2352
0,1;705001;712500;2353
0,1;710001;717500;2354
0,1;715001;722500;2355
0,1;720001;727500;2356
0,1;725001;732500;2357
0,1;730001;737500;2358
0,1;735001;742500;2359
0,1;740001;747500;2360
0,1;745001;752500;2361
0,1;750001;757500;2362
0,1;755001;762500;2363
0,1;760001;767500;2364
0,1;765001;772500;2365
0,1;770001;777500;2366
0,1;775001;782500;2367
0,1;780001;787500;2368
0,1;785001;792500;2369
0,1;790001;797500;2370
0,1;795001;802500;2371
0,1;800001;807500;2372
0,1;805001;812500;2373
0,1;810001;817500;2374
0,1;815001;822500;2375
0,1;820001;827500;2376
0,1;825001;832500;2377
0,1;830001;837500;2378
0,1;835001;842500;2379
0,1;840001;847500;2380
0,1;845001;852500;2381
0,1;850001;857500;2382
0,1;855001;862500;2383
0,1;860001;867500;2384
0,1;865001;872500;2385
0,1;870001;877500;2386
0,1;875001;882500;2387
0,1;880001;887500;2388
0,1;885001;892500;2389
0,1;890001;897500;2390
0,1;895001;902500;2391
0,1;900001;907500;2392
0,1;905001;912500;2393
0,1;910001;917500;2394
0,1;915001;922500;2395
0,1;920001;927500;2396
0,1;925001;932500;2397
0,1;930001;937500;2398
0,1;935001;942500;2399
0,1;940001;947500;2400
0,1;945001;952500;2401
0,1;950001;957500;2402
0,1;955001;962500;2403
0,1;960001;967500;2404
0,1;965001;972500;2405
0,1;970001;977500;2406
0,1;975001;982500;2407
0,1;980001;987500;2408
0,1;985001;992500;2409
0,1;990001;997500;2410
0,1;995001;1002500;2411
0,1;1000001;1007500;2412
0,1;1005001;1012500;2413
0,1;1010001;1017500;2414
0,1;1015001;1022500;2415
0,1;1020001;1027500;2416
0,1;1025001;1032500;2417
0,1;1030001;1037500;2418
0,1;1035001;1042500;2419
0,1;1040001;1047500;2420
0,1;1045001;1052500;2421
0,1;1050001;1057500;2422
0,1;1055001;1062500;2423
0,1;1060001;1067500;2424
0,1;1065001;1072500;2425
0,1;1070001;1077500;2426
0,1;1075001;1082500;2427
0,1;1080001;1087500;2428
0,1;1085001;1092500;2429
0,1;1090001;1097500;2430
0,1;1095001;1102500;2431
0,1;1100001;1107500;2432
0,1;1105001;1112500;2433
0,1;1110001;1117500;2434
0,1;1115001;1122500;2435
0,1;1120001;1127500;2436
0,1;1125001;1132500;2437
0,1;1130001;1137500;2438
0,1;1135001;1142500;2439
0,1;1140001;1147500;2440
0,1;1145001;1152500;2441
0,1;1150001;1157500;2442
0,1;1155001;1162500;2443
0,1;1160001;1167500;2444
0,1;1165001;1172500;2445
0,1;1170001;1177500;2446
0,1;1175001;1182500;2447
0,1;1180001;1187500;2448
0,1;1185001;1192500;2449
0,1;1190001;1197500;2450
0,1;1195001;1202500;2451
0,1;1200001;1207500;2452
0,1;1;7500;2453
0,1;5001;12500;2454
0,1;10001;17500;2455
0,1;15001;22500;2456
0,1;20001;27500;2457
0,1;25001;32500;2458
0,1;30001;37500;2459
0,1;35001;42500;2460
0,1;40001;47500;2461
0,1;45001;52500;2462
0,1;50001;57500;2463
0,1;55001;62500;2464
0,1;60001;67500;2465
0,1;65001;72500;2466
0,1;70001;77500;2467
0,1;75001;82500;2468
0,1;80001;87500;2469
0,1;85001;92500;2470
0,1;90001;97500;2471
0,1;95001;102500;2472
0,1;100001;107500;2473
0,1;105001;112500;2474
0,1;110001;117500;2475
0,1;115001;122500;2476
0,1;120001;127500;2477
0,1;125001;132500;2478
0,1;130001;137500;2479
0,1;135001;142500;2480
0,1;140001;147500;2481
0,1;145001;152500;2482
0,1;150001;157500;2483
0,1;155001;162500;2484
0,1;160001;167500;2485
0,1;165001;172500;2486
0,1;170001;177500;2487
0,1;175001;182500;2488
0,1;180001;187500;2489
0,1;185001;192500;2490
0,1;190001;197500;2491
0,1;195001;202500;2492
0,1;200001;207500;2493
0,1;205001;212500;2494
0,1;210001;217500;2495
0,1;215001;222500;2496
0,1;220001;227500;2497
0,1;225001;232500;2498
0,1;230001;237500;2499
0,1;235001;242500;2500
0,1;240001;247500;2501
0,1;245001;252500;2502
0,1;250001;257500;2503
0,1;255001;262500;2504
0,1;260001;267500;2505
0,1;265001;272500;2506
0,1;270001;277500;2507
0,1;275001;282500;2508
0,1;280001;287500;2509
0,1;285001;292500;2510
0,1;290001;297500;2511
0,1;295001;302500;2512
0,1;300001;307500;2513
0,1;305001;312500;2514
0,1;310001;317500;2515
0,1;315001;322500;2516
0,1;320001;327500;2517
0,1;325001;332500;2518
0,1;330001;337500;2519
0,1;335001;342500;2520
0,1;340001;347500;2521
0,1;345001;352500;2522
0,1;350001;357500;2523
0,1;355001;362500;2524
0,1;360001;367500;2525
0,1;365001;372500;2526
0,1;370001;377500;2527
0,1;375001;382500;2528
0,1;380001;387500;2529
0,1;385001;392500;2530
0,1;390001;397500;2531
0,1;395001;402500;2532
0,1;400001;407500;2533
0,1;405001;412500;2534
0,1;410001;417500;2535
0,1;415001;422500;2536
0,1;420001;427500;2537
0,1;425001;432500;2538
0,1;430001;437500;2539
0,1;435001;442500;2540
0,1;440001;447500;2541
0,1;445001;452500;2542
0,1;450001;457500;2543
0,1;455001;462500;2544
0,1;460001;467500;2545
0,1;465001;472500;2546
0,1;470001;477500;2547
0,1;475001;482500;2548
0,1;480001;487500;2549
0,1;485001;492500;2550
0,1;490001;497500;2551
0,1;495001;502500;2552
0,1;500001;507500;2553
0,1;505001;512500;2554
0,1;510001;517500;2555
0,1;515001;522500;2556
0,1;520001;527500;2557
0,1;525001;532500;2558
0,1;530001;537500;2559
0,1;535001;542500;2560
0,1;540001;547500;2561
0,1;545001;552500;2562
0,1;550001;557500;2563
0,1;555001;562500;2564
0,1;560001;567500;2565
0,1;565001;572500;2566
0,1;570001;577500;2567
0,1;575001;582500;2568
0,1;580001;587500;2569
0,1;585001;592500;2570
0,1;590001;597500;2571
0,1;595001;602500;2572
0,1;600001;607500;2573
0,1;605001;612500;2574
0,1;610001;617500;2575
0,1;615001;622500;2576
0,1;620001;627500;2577
0,1;625001;632500;2578
0,1;630001;637500;2579
0,1;635001;642500;2580
0,1;640001;647500;2581
0,1;645001;652500;2582
0,1;650001;657500;2583
0,1;655001;662500;2584
0,1;660001;667500;2585
0,1;665001;672500;2586
0,1;670001;677500;2587
0,1;675001;682500;2588
0,1;680001;687500;2589
0,1;685001;692500;2590
0,1;690001;697500;2591
0,1;695001;702500;2592
0,1;700001;707500;2593
0,1;705001;712500;2594
0,1;710001;717500;2595
0,1;715001;722500;2596
0,1;720001;727500;2597
0,1;725001;732500;2598
0,1;730001;737500;2599
0,1;735001;742500;2600
0,1;740001;747500;2601
0,1;745001;752500;2602
0,1;750001;757500;2603
0,1;755001;762500;2604
0,1;760001;767500;2605
0,1;765001;772500;2606
0,1;770001;777500;2607
0,1;775001;782500;2608
0,1;780001;787500;2609
0,1;785001;792500;2610
0,1;790001;797500;2611
0,1;795001;802500;2612
0,1;800001;807500;2613
0,1;805001;812500;2614
0,1;810001;817500;2615
0,1;815001;822500;2616
0,1;820001;827500;2617
0,1;825001;832500;2618
0,1;830001;837500;2619
0,1;835001;842500;2620
0,1;840001;847500;2621
0,1;845001;852500;2622
0,1;850001;857500;2623
0,1;855001;862500;2624
0,1;860001;867500;2625
0,1;865001;872500;2626
0,1;870001;877500;2627
0,1;875001;882500;2628
0,1;880001;887500;2629
0,1;885001;892500;2630
0,1;890001;897500;2631
0,1;895001;902500;2632
0,1;900001;907500;2633
0,1;905001;912500;2634
0,1;910001;917500;2635
0,1;915001;922500;2636
0,1;920001;927500;2637
0,1;925001;932500;2638
0,1;930001;937500;2639
0,1;935001;942500;2640
0,1;940001;947500;2641
0,1;945001;952500;2642
0,1;950001;957500;2643
0,1;955001;962500;2644
0,1;960001;967500;2645
0,1;965001;972500;2646
0,1;970001;977500;2647
0,1;975001;982500;2648
0,1;980001;987500;2649
0,1;985001;992500;2650
0,1;990001;997500;2651
0,1;995001;1002500;2652
0,1;1000001;1007500;2653
0,1;1005001;1012500;2654
0,1;1010001;1017500;2655
0,1;1015001;1022500;2656
0,1;1020001;1027500;2657
0,1;1025001;1032500;2658
0,1;1030001;1037500;2659
0,1;1035001;1042500;2660
0,1;1040001;1047500;2661
0,1;1045001;1052500;2662
0,1;1050001;1057500;2663
0,1;1055001;1062500;2664
0,1;1060001;1067500;2665
0,1;1065001;1072500;2666
0,1;1070001;1077500;2667
0,1;1075001;1082500;2668
0,1;1080001;1087500;2669
0,1;1085001;1092500;2670
0,1;1090001;1097500;2671
0,1;1095001;1102500;2672
0,1;1100001;1107500;2673
0,1;1105001;1112500;2674
0,1;1110001;1117500;2675
0,1;1115001;1122500;2676
0,1;1120001;1127500;2677
0,1;1125001;1132500;2678
0,1;1130001;1137500;2679
0,1;1135001;1142500;2680
0,1;1140001;1147500;2681
0,1;1145001;1152500;2682
0,1;1150001;1157500;2683
0,1;1;7500;2684
0,1;5001;12500;2685
0,1;10001;17500;2686
0,1;15001;22500;2687
0,1;20001;27500;2688
0,1;25001;32500;2689
0,1;30001;37500;2690
0,1;35001;42500;2691
0,1;40001;47500;2692
0,1;45001;52500;2693
0,1;50001;57500;2694
0,1;55001;62500;2695
0,1;60001;67500;2696
0,1;65001;72500;2697
0,1;70001;77500;2698
0,1;75001;82500;2699
0,1;80001;87500;2700
0,1;85001;92500;2701
0,1;90001;97500;2702
0,1;95001;102500;2703
0,1;100001;107500;2704
0,1;105001;112500;2705
0,1;110001;117500;2706
0,1;115001;122500;2707
0,1;120001;127500;2708
0,1;125001;132500;2709
0,1;130001;137500;2710
0,1;135001;142500;2711
0,1;140001;147500;2712
0,1;145001;152500;2713
0,1;150001;157500;2714
0,1;155001;162500;2715
0,1;160001;167500;2716
0,1;165001;172500;2717
0,1;170001;177500;2718
0,1;175001;182500;2719
0,1;180001;187500;2720
0,1;185001;192500;2721
0,1;190001;197500;2722
0,1;195001;202500;2723
0,1;200001;207500;2724
0,1;205001;212500;2725
0,1;210001;217500;2726
0,1;215001;222500;2727
0,1;220001;227500;2728
0,1;225001;232500;2729
0,1;230001;237500;2730
0,1;235001;242500;2731
0,1;240001;247500;2732
0,1;245001;252500;2733
0,1;250001;257500;2734
0,1;255001;262500;2735
0,1;260001;267500;2736
0,1;265001;272500;2737
0,1;270001;277500;2738
0,1;275001;282500;2739
0,1;280001;287500;2740
0,1;285001;292500;2741
0,1;290001;297500;2742
0,1;295001;302500;2743
0,1;300001;307500;2744
0,1;305001;312500;2745
0,1;310001;317500;2746
0,1;315001;322500;2747
0,1;320001;327500;2748
0,1;325001;332500;2749
0,1;330001;337500;2750
0,1;335001;342500;2751
0,1;340001;347500;2752
0,1;345001;352500;2753
0,1;350001;357500;2754
0,1;355001;362500;2755
0,1;360001;367500;2756
0,1;365001;372500;2757
0,1;370001;377500;2758
0,1;375001;382500;2759
0,1;380001;387500;2760
0,1;385001;392500;2761
0,1;390001;397500;2762
0,1;395001;402500;2763
0,1;400001;407500;2764
0,1;405001;412500;2765
0,1;410001;417500;2766
0,1;415001;422500;2767
0,1;420001;427500;2768
0,1;425001;432500;2769
0,1;430001;437500;2770
0,1;435001;442500;2771
0,1;440001;447500;2772
0,1;445001;452500;2773
0,1;450001;457500;2774
0,1;455001;462500;2775
0,1;460001;467500;2776
0,1;465001;472500;2777
0,1;470001;477500;2778
0,1;475001;482500;2779
0,1;480001;487500;2780
0,1;485001;492500;2781
0,1;490001;497500;2782
0,1;495001;502500;2783
0,1;500001;507500;2784
0,1;505001;512500;2785
0,1;510001;517500;2786
0,1;515001;522500;2787
0,1;520001;527500;2788
0,1;525001;532500;2789
0,1;530001;537500;2790
0,1;535001;542500;2791
0,1;540001;547500;2792
0,1;545001;552500;2793
0,1;550001;557500;2794
0,1;555001;562500;2795
0,1;560001;567500;2796
0,1;565001;572500;2797
0,1;570001;577500;2798
0,1;575001;582500;2799
0,1;580001;587500;2800
0,1;585001;592500;2801
0,1;590001;597500;2802
0,1;595001;602500;2803
0,1;600001;607500;2804
0,1;605001;612500;2805
0,1;610001;617500;2806
0,1;615001;622500;2807
0,1;620001;627500;2808
0,1;625001;632500;2809
0,1;630001;637500;2810
0,1;635001;642500;2811
0,1;640001;647500;2812
0,1;645001;652500;2813
0,1;650001;657500;2814
0,1;655001;662500;2815
0,1;660001;667500;2816
0,1;665001;672500;2817
0,1;670001;677500;2818
0,1;675001;682500;2819
0,1;680001;687500;2820
0,1;685001;692500;2821
0,1;690001;697500;2822
0,1;695001;702500;2823
0,1;700001;707500;2824
0,1;705001;712500;2825
0,1;710001;717500;2826
0,1;715001;722500;2827
0,1;720001;727500;2828
0,1;725001;732500;2829
0,1;730001;737500;2830
0,1;735001;742500;2831
0,1;740001;747500;2832
0,1;745001;752500;2833
0,1;750001;757500;2834
0,1;755001;762500;2835
0,1;760001;767500;2836
0,1;765001;772500;2837
0,1;770001;777500;2838
0,1;775001;782500;2839
0,1;780001;787500;2840
0,1;785001;792500;2841
0,1;790001;797500;2842
0,1;795001;802500;2843
0,1;800001;807500;2844
0,1;805001;812500;2845
0,1;810001;817500;2846
0,1;815001;822500;2847
0,1;820001;827500;2848
0,1;825001;832500;2849
0,1;830001;837500;2850
0,1;835001;842500;2851
0,1;840001;847500;2852
0,1;845001;852500;2853
0,1;850001;857500;2854
0,1;855001;862500;2855
0,1;860001;867500;2856
0,1;865001;872500;2857
0,1;870001;877500;2858
0,1;875001;882500;2859
0,1;880001;887500;2860
0,1;885001;892500;2861
0,1;890001;897500;2862
0,1;895001;902500;2863
0,1;900001;907500;2864
0,1;905001;912500;2865
0,1;910001;917500;2866
0,1;915001;922500;2867
0,1;920001;927500;2868
0,1;925001;932500;2869
0,1;930001;937500;2870
0,1;935001;942500;2871
0,1;940001;947500;2872
0,1;945001;952500;2873
0,1;950001;957500;2874
0,1;955001;962500;2875
0,1;960001;967500;2876
0,1;965001;972500;2877
0,1;970001;977500;2878
0,1;975001;982500;2879
0,1;980001;987500;2880
0,1;985001;992500;2881
0,1;990001;997500;2882
0,1;995001;1002500;2883
0,1;1000001;1007500;2884
0,1;1005001;1012500;2885
0,1;1010001;1017500;2886
0,1;1015001;1022500;2887
0,1;1020001;1027500;2888
0,1;1025001;1032500;2889
0,1;1030001;1037500;2890
0,1;1035001;1042500;2891
0,1;1040001;1047500;2892
0,1;1045001;1052500;2893
0,1;1050001;1057500;2894
0,1;1055001;1062500;2895
0,1;1;7500;2896
0,1;5001;12500;2897
0,1;10001;17500;2898
0,1;15001;22500;2899
0,1;20001;27500;2900
0,1;25001;32500;2901
0,1;30001;37500;2902
0,1;35001;42500;2903
0,1;40001;47500;2904
0,1;45001;52500;2905
0,1;50001;57500;2906
0,1;55001;62500;2907
0,1;60001;67500;2908
0,1;65001;72500;2909
0,1;70001;77500;2910
0,1;75001;82500;2911
0,1;80001;87500;2912
0,1;85001;92500;2913
0,1;90001;97500;2914
0,1;95001;102500;2915
0,1;100001;107500;2916
0,1;105001;112500;2917
0,1;110001;117500;2918
0,1;115001;122500;2919
0,1;120001;127500;2920
0,1;125001;132500;2921
0,1;130001;137500;2922
0,1;135001;142500;2923
0,1;140001;147500;2924
0,1;145001;152500;2925
0,1;150001;157500;2926
0,1;155001;162500;2927
0,1;160001;167500;2928
0,1;165001;172500;2929
0,1;170001;177500;2930
0,1;175001;182500;2931
0,1;180001;187500;2932
0,1;185001;192500;2933
0,1;190001;197500;2934
0,1;195001;202500;2935
0,1;200001;207500;2936
0,1;205001;212500;2937
0,1;210001;217500;2938
0,1;215001;222500;2939
0,1;220001;227500;2940
0,1;225001;232500;2941
0,1;230001;237500;2942
0,1;235001;242500;2943
0,1;240001;247500;2944
0,1;245001;252500;2945
0,1;250001;257500;2946
0,1;255001;262500;2947
0,1;260001;267500;2948
0,1;265001;272500;2949
0,1;270001;277500;2950
0,1;275001;282500;2951
0,1;280001;287500;2952
0,1;285001;292500;2953
0,1;290001;297500;2954
0,1;295001;302500;2955
0,1;300001;307500;2956
0,1;305001;312500;2957
0,1;310001;317500;2958
0,1;315001;322500;2959
0,1;320001;327500;2960
0,1;325001;332500;2961
0,1;330001;337500;2962
0,1;335001;342500;2963
0,1;340001;347500;2964
0,1;345001;352500;2965
0,1;350001;357500;2966
0,1;355001;362500;2967
0,1;360001;367500;2968
0,1;365001;372500;2969
0,1;370001;377500;2970
0,1;375001;382500;2971
0,1;380001;387500;2972
0,1;385001;392500;2973
0,1;390001;397500;2974
0,1;395001;402500;2975
0,1;400001;407500;2976
0,1;405001;412500;2977
0,1;410001;417500;2978
0,1;415001;422500;2979
0,1;420001;427500;2980
0,1;425001;432500;2981
0,1;430001;437500;2982
0,1;435001;442500;2983
0,1;440001;447500;2984
0,1;445001;452500;2985
0,1;450001;457500;2986
0,1;455001;462500;2987
0,1;460001;467500;2988
0,1;465001;472500;2989
0,1;470001;477500;2990
0,1;475001;482500;2991
0,1;480001;487500;2992
0,1;485001;492500;2993
0,1;490001;497500;2994
0,1;495001;502500;2995
0,1;500001;507500;2996
0,1;505001;512500;2997
0,1;510001;517500;2998
0,1;515001;522500;2999
0,1;520001;527500;3000
0,1;525001;532500;3001
0,1;530001;537500;3002
0,1;535001;542500;3003
0,1;540001;547500;3004
0,1;545001;552500;3005
0,1;550001;557500;3006
0,1;555001;562500;3007
0,1;560001;567500;3008
0,1;565001;572500;3009
0,1;570001;577500;3010
0,1;575001;582500;3011
0,1;580001;587500;3012
0,1;585001;592500;3013
0,1;590001;597500;3014
0,1;595001;602500;3015
0,1;600001;607500;3016
0,1;605001;612500;3017
0,1;610001;617500;3018
0,1;615001;622500;3019
0,1;620001;627500;3020
0,1;625001;632500;3021
0,1;630001;637500;3022
0,1;635001;642500;3023
0,1;640001;647500;3024
0,1;645001;652500;3025
0,1;650001;657500;3026
0,1;655001;662500;3027
0,1;660001;667500;3028
0,1;665001;672500;3029
0,1;670001;677500;3030
0,1;675001;682500;3031
0,1;680001;687500;3032
0,1;685001;692500;3033
0,1;690001;697500;3034
0,1;695001;702500;3035
0,1;700001;707500;3036
0,1;705001;712500;3037
0,1;710001;717500;3038
0,1;715001;722500;3039
0,1;720001;727500;3040
0,1;725001;732500;3041
0,1;730001;737500;3042
0,1;735001;742500;3043
0,1;740001;747500;3044
0,1;745001;752500;3045
0,1;750001;757500;3046
0,1;755001;762500;3047
0,1;760001;767500;3048
0,1;765001;772500;3049
0,1;770001;777500;3050
0,1;775001;782500;3051
0,1;780001;787500;3052
0,1;785001;792500;3053
0,1;790001;797500;3054
0,1;795001;802500;3055
0,1;800001;807500;3056
0,1;805001;812500;3057
0,1;810001;817500;3058
0,1;815001;822500;3059
0,1;820001;827500;3060
0,1;825001;832500;3061
0,1;830001;837500;3062
0,1;835001;842500;3063
0,1;840001;847500;3064
0,1;845001;852500;3065
0,1;850001;857500;3066
0,1;855001;862500;3067
0,1;860001;867500;3068
0,1;865001;872500;3069
0,1;870001;877500;3070
0,1;875001;882500;3071
0,1;880001;887500;3072
0,1;885001;892500;3073
0,1;890001;897500;3074
0,1;895001;902500;3075
0,1;900001;907500;3076
0,1;905001;912500;3077
0,1;910001;917500;3078
0,1;1;7500;3079
0,1;5001;12500;3080
0,1;10001;17500;3081
0,1;15001;22500;3082
0,1;20001;27500;3083
0,1;25001;32500;3084
0,1;30001;37500;3085
0,1;35001;42500;3086
0,1;40001;47500;3087
0,1;45001;52500;3088
0,1;50001;57500;3089
0,1;55001;62500;3090
0,1;60001;67500;3091
0,1;65001;72500;3092
0,1;70001;77500;3093
0,1;75001;82500;3094
0,1;80001;87500;3095
0,1;85001;92500;3096
0,1;90001;97500;3097
0,1;95001;102500;3098
0,1;100001;107500;3099
0,1;105001;112500;3100
0,1;110001;117500;3101
0,1;115001;122500;3102
0,1;120001;127500;3103
0,1;125001;132500;3104
0,1;130001;137500;3105
0,1;135001;142500;3106
0,1;140001;147500;3107
0,1;145001;152500;3108
0,1;150001;157500;3109
0,1;155001;162500;3110
0,1;160001;167500;3111
0,1;165001;172500;3112
0,1;170001;177500;3113
0,1;175001;182500;3114
0,1;180001;187500;3115
0,1;185001;192500;3116
0,1;190001;197500;3117
0,1;195001;202500;3118
0,1;200001;207500;3119
0,1;205001;212500;3120
0,1;210001;217500;3121
0,1;215001;222500;3122
0,1;220001;227500;3123
0,1;225001;232500;3124
0,1;230001;237500;3125
0,1;235001;242500;3126
0,1;240001;247500;3127
0,1;245001;252500;3128
0,1;250001;257500;3129
0,1;255001;262500;3130
0,1;260001;267500;3131
0,1;265001;272500;3132
